CountyCode,CountyName,ElectionName,PrecinctID,RegisteredTotal,RegisteredRepublican,RegisteredDemocrat,ContestName,District,YesVotes,NoVotes,key
LEO,Leon,2024 General Election,5214,1595,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,902,464,LEO5214
LEO,Leon,2024 General Election,5219,2249,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1101,822,LEO5219
LEO,Leon,2024 General Election,5220,1353,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,689,446,LEO5220
LEO,Leon,2024 General Election,5221,814,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,416,249,LEO5221
LEO,Leon,2024 General Election,5224,2528,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1355,500,LEO5224
LEO,Leon,2024 General Election,5225,3912,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1816,1513,LEO5225
LEO,Leon,2024 General Election,5227,321,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,163,105,LEO5227
LEO,Leon,2024 General Election,5229,138,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,82,42,LEO5229
LEO,Leon,2024 General Election,5251,2736,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1309,1069,LEO5251
LEO,Leon,2024 General Election,5260,3794,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,2097,1087,LEO5260
LEO,Leon,2024 General Election,5261,2628,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1263,969,LEO5261
LEO,Leon,2024 General Election,5262,67,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,31,19,LEO5262
LEO,Leon,2024 General Election,5263,2167,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,940,897,LEO5263
LEO,Leon,2024 General Election,5284,1953,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,918,797,LEO5284
LEO,Leon,2024 General Election,9000,305,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,129,48,LEO9000
LEV,Levy,2024 General Election,1,2409,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,999,884,LEV1
LEV,Levy,2024 General Election,2,3114,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1355,1210,LEV2
LEV,Levy,2024 General Election,3,3760,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1574,1333,LEV3
LEV,Levy,2024 General Election,4,1350,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,576,541,LEV4
LEV,Levy,2024 General Election,5,3313,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1237,1487,LEV5
LEV,Levy,2024 General Election,6,498,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,181,246,LEV6
LEV,Levy,2024 General Election,7,2792,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1212,1050,LEV7
LEV,Levy,2024 General Election,8,3351,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1346,1415,LEV8
LEV,Levy,2024 General Election,9,2686,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1102,1044,LEV9
LEV,Levy,2024 General Election,10,1014,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,303,556,LEV10
LEV,Levy,2024 General Election,11,1275,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,557,551,LEV11
LEV,Levy,2024 General Election,12,2018,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,802,817,LEV12
LEV,Levy,2024 General Election,13,2275,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,876,880,LEV13
LIB,Liberty,2024 General Election,1,0,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,168,93,LIB1
LIB,Liberty,2024 General Election,2,0,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,117,71,LIB2
LIB,Liberty,2024 General Election,3,0,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,361,454,LIB3
LIB,Liberty,2024 General Election,4,0,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,259,559,LIB4
LIB,Liberty,2024 General Election,5,0,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,199,309,LIB5
LIB,Liberty,2024 General Election,6,0,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,282,259,LIB6
LIB,Liberty,2024 General Election,7,0,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,83,54,LIB7
LIB,Liberty,2024 General Election,8,0,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,99,102,LIB8
MAD,Madison,2024 General Election,1,2489,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,896,963,MAD1
MAD,Madison,2024 General Election,2,515,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,232,107,MAD2
MAD,Madison,2024 General Election,3,1173,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,443,387,MAD3
MAD,Madison,2024 General Election,4,608,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,211,230,MAD4
MAD,Madison,2024 General Election,5,2306,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,816,995,MAD5
MAD,Madison,2024 General Election,6,310,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,117,134,MAD6
MAD,Madison,2024 General Election,7,1250,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,445,529,MAD7
MAD,Madison,2024 General Election,8,1142,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,406,483,MAD8
MAD,Madison,2024 General Election,9,149,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,50,58,MAD9
MAD,Madison,2024 General Election,10,1849,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,785,510,MAD10
MAD,Madison,2024 General Election,11,321,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,118,114,MAD11
MAN,Manatee,2024 General Election,101,5744,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,2582,2198,MAN101
MAN,Manatee,2024 General Election,103,7484,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,3418,2375,MAN103
MAN,Manatee,2024 General Election,105,9209,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,4112,3574,MAN105
MAN,Manatee,2024 General Election,107,5051,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,2209,1825,MAN107
MAN,Manatee,2024 General Election,109,5494,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,2306,2247,MAN109
MAN,Manatee,2024 General Election,111,7353,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,3283,2496,MAN111
MAN,Manatee,2024 General Election,113,735,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,314,307,MAN113
MAN,Manatee,2024 General Election,115,3649,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1567,1467,MAN115
MAN,Manatee,2024 General Election,117,4271,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1746,1780,MAN117
MAN,Manatee,2024 General Election,119,8746,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,3606,3843,MAN119
MAN,Manatee,2024 General Election,121,7510,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,2994,3385,MAN121
MAN,Manatee,2024 General Election,123,371,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,136,158,MAN123
MAN,Manatee,2024 General Election,125,2505,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,916,1187,MAN125
MAN,Manatee,2024 General Election,127,2201,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,787,1044,MAN127
MAN,Manatee,2024 General Election,201,2067,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,923,721,MAN201
MAN,Manatee,2024 General Election,203,3871,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1659,1405,MAN203
MAN,Manatee,2024 General Election,205,1173,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,607,178,MAN205
MAN,Manatee,2024 General Election,207,2816,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1174,907,MAN207
MAN,Manatee,2024 General Election,209,1352,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,644,247,MAN209
MAN,Manatee,2024 General Election,211,1876,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,796,656,MAN211
MAN,Manatee,2024 General Election,213,2668,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1022,563,MAN213
MAN,Manatee,2024 General Election,215,1959,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,807,436,MAN215
MAN,Manatee,2024 General Election,217,4564,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1962,1394,MAN217
MAN,Manatee,2024 General Election,219,2866,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1256,933,MAN219
MAN,Manatee,2024 General Election,221,3758,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1594,1132,MAN221
MAN,Manatee,2024 General Election,223,2661,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1050,530,MAN223
MAN,Manatee,2024 General Election,225,4695,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1984,1507,MAN225
MAN,Manatee,2024 General Election,227,2486,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1012,582,MAN227
MAN,Manatee,2024 General Election,301,831,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,358,314,MAN301
MAN,Manatee,2024 General Election,303,1761,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,834,595,MAN303
MAN,Manatee,2024 General Election,305,2452,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1087,907,MAN305
MAN,Manatee,2024 General Election,307,581,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,255,189,MAN307
MAN,Manatee,2024 General Election,309,2174,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,943,831,MAN309
MAN,Manatee,2024 General Election,311,6399,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,2792,2511,MAN311
MAN,Manatee,2024 General Election,313,3118,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1336,1211,MAN313
MAN,Manatee,2024 General Election,315,5406,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,2430,2096,MAN315
MAN,Manatee,2024 General Election,317,2997,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1370,1137,MAN317
MAN,Manatee,2024 General Election,319,1366,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,580,543,MAN319
MAN,Manatee,2024 General Election,321,3781,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1784,965,MAN321
MAN,Manatee,2024 General Election,323,5222,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,2537,1699,MAN323
MAN,Manatee,2024 General Election,325,3117,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1363,1198,MAN325
MAN,Manatee,2024 General Election,327,4532,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,2154,1453,MAN327
MAN,Manatee,2024 General Election,329,4098,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1714,1129,MAN329
MAN,Manatee,2024 General Election,333,3222,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1544,1090,MAN333
MAN,Manatee,2024 General Election,401,4429,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1930,1173,MAN401
MAN,Manatee,2024 General Election,403,2975,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1355,815,MAN403
MAN,Manatee,2024 General Election,405,2427,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1141,730,MAN405
MAN,Manatee,2024 General Election,407,1166,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,510,422,MAN407
MAN,Manatee,2024 General Election,409,4524,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1834,1372,MAN409
MAN,Manatee,2024 General Election,411,2768,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1307,713,MAN411
MAN,Manatee,2024 General Election,413,2631,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1264,812,MAN413
MAN,Manatee,2024 General Election,415,2235,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1103,575,MAN415
MAN,Manatee,2024 General Election,417,4034,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1796,1506,MAN417
MAN,Manatee,2024 General Election,419,5298,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,2423,1721,MAN419
MAN,Manatee,2024 General Election,421,1203,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,527,436,MAN421
MAN,Manatee,2024 General Election,423,2837,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1286,967,MAN423
MAN,Manatee,2024 General Election,425,5100,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,2452,1946,MAN425
MAN,Manatee,2024 General Election,427,2881,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1367,901,MAN427
MAN,Manatee,2024 General Election,429,2931,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1438,1118,MAN429
MAN,Manatee,2024 General Election,501,4850,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,2119,1890,MAN501
MAN,Manatee,2024 General Election,503,5290,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,2351,2045,MAN503
MAN,Manatee,2024 General Election,505,7254,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,3065,3122,MAN505
MAN,Manatee,2024 General Election,507,9170,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,4057,3793,MAN507
MAN,Manatee,2024 General Election,509,4511,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1832,1849,MAN509
MAN,Manatee,2024 General Election,511,4182,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1814,1686,MAN511
MAN,Manatee,2024 General Election,513,6224,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,2711,2730,MAN513
MAN,Manatee,2024 General Election,515,5450,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,2424,2044,MAN515
MAN,Manatee,2024 General Election,517,6248,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,2776,2489,MAN517
MAN,Manatee,2024 General Election,519,9779,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,4251,3979,MAN519
MAN,Manatee,2024 General Election,521,6621,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,2841,2850,MAN521
MAN,Manatee,2024 General Election,523,4588,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,2151,1651,MAN523
MON,Monroe,2024 General Election,1,1309,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,777,355,MON1
MON,Monroe,2024 General Election,2,1623,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,942,440,MON2
MON,Monroe,2024 General Election,3,1128,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,759,248,MON3
MON,Monroe,2024 General Election,4,900,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,577,199,MON4
MON,Monroe,2024 General Election,5,2693,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1550,487,MON5
MON,Monroe,2024 General Election,6,1379,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,975,248,MON6
MON,Monroe,2024 General Election,7,1104,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,678,265,MON7
MON,Monroe,2024 General Election,8,1492,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,923,351,MON8
MON,Monroe,2024 General Election,9,1730,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,988,447,MON9
MON,Monroe,2024 General Election,10,1621,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,874,379,MON10
MON,Monroe,2024 General Election,11,2659,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1479,615,MON11
MON,Monroe,2024 General Election,12,2043,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1109,542,MON12
MON,Monroe,2024 General Election,13,1682,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,911,479,MON13
MON,Monroe,2024 General Election,14,1566,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,833,500,MON14
MON,Monroe,2024 General Election,15,2264,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1222,698,MON15
MON,Monroe,2024 General Election,16,1808,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1011,561,MON16
MON,Monroe,2024 General Election,17,1390,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,782,418,MON17
MON,Monroe,2024 General Election,18,1096,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,579,290,MON18
MON,Monroe,2024 General Election,19,1890,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,989,589,MON19
MON,Monroe,2024 General Election,20,1143,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,571,396,MON20
MON,Monroe,2024 General Election,21,1041,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,532,326,MON21
MON,Monroe,2024 General Election,22,643,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,324,246,MON22
MON,Monroe,2024 General Election,23,1264,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,619,457,MON23
MON,Monroe,2024 General Election,24,1522,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,738,572,MON24
MON,Monroe,2024 General Election,25,1498,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,745,585,MON25
MON,Monroe,2024 General Election,26,2131,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1063,799,MON26
MON,Monroe,2024 General Election,27,1472,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,746,500,MON27
MON,Monroe,2024 General Election,28,1350,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,721,459,MON28
MON,Monroe,2024 General Election,29,2361,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1167,847,MON29
MON,Monroe,2024 General Election,30,1474,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,730,459,MON30
MON,Monroe,2024 General Election,31,1315,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,713,437,MON31
MON,Monroe,2024 General Election,32,2062,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1059,669,MON32
MON,Monroe,2024 General Election,33,1390,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,525,708,MON33
MRN,Marion,2024 General Election,1,2704,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1108,1233,MRN1
MRN,Marion,2024 General Election,2,693,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,325,77,MRN2
MRN,Marion,2024 General Election,3,2671,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1187,763,MRN3
MRN,Marion,2024 General Election,4,3863,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1585,1285,MRN4
MRN,Marion,2024 General Election,5,1544,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,641,532,MRN5
MRN,Marion,2024 General Election,6,4918,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1876,1954,MRN6
MRN,Marion,2024 General Election,7,3481,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1343,1094,MRN7
MRN,Marion,2024 General Election,8,4398,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1733,1441,MRN8
MRN,Marion,2024 General Election,9,3062,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1369,642,MRN9
MRN,Marion,2024 General Election,10,1284,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,642,235,MRN10
MRN,Marion,2024 General Election,11,1586,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,701,349,MRN11
MRN,Marion,2024 General Election,12,1018,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,439,310,MRN12
MRN,Marion,2024 General Election,13,1571,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,677,588,MRN13
MRN,Marion,2024 General Election,14,3735,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1433,1695,MRN14
MRN,Marion,2024 General Election,15,3185,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1265,1301,MRN15
MRN,Marion,2024 General Election,16,2280,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,913,1004,MRN16
MRN,Marion,2024 General Election,40,3400,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,1368,1159,MRN40
MRN,Marion,2024 General Election,50,1283,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,535,454,MRN50
MRN,Marion,2024 General Election,60,363,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,182,127,MRN60
MRN,Marion,2024 General Election,70,256,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,115,65,MRN70
MRN,Marion,2024 General Election,1000,580,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,231,211,MRN1000
MRN,Marion,2024 General Election,1010,1075,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,476,404,MRN1010
MRN,Marion,2024 General Election,1020,1535,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,638,511,MRN1020
MRN,Marion,2024 General Election,1021,52,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,17,27,MRN1021
MRN,Marion,2024 General Election,1030,1985,0,0,Amendment No. 3: Adult Personal Use of Marijuana, ,836,795,MRN1030
